¿Qué representa la letra hebrea 'Tav' en el contexto del sacrificio del Mesías?,Representa el sello de un pacto y tiene forma de cruz en el hebreo antiguo.
¿Cuál es el significado de 'Shalu' en el contexto de las fiestas?,Significa 'paz' o 'completitud' (aunque el video se enfoca en 'Shalom').
¿Qué significa 'sjor' en el mandamiento del Shabbat de Éxodo 20:8?,"Significa 'acuérdate', conmemora o celebra."
Concepto: Cántico de Moisés,Definición: La primera canción de exaltación registrada en las escrituras tras la salvación en el mar.
¿Dónde dice el Salmo 22:3 que habita Adonay?,Habita entre las alabanzas de Israel.
¿Qué transformó el agua amarga en potable para Israel?,Un madero ($ets$) mostrado por Adonay a Moisés.
¿Qué simbolizan las codornices en relación con los deseos del pueblo?,Simbolizan la lucha con la carne y la codicia por lo material.
¿Qué instrucción da Isaías 58:13 sobre el Shabbat?,Instruye a no hacer la propia voluntad ni hablar palabras propias en el día santo.
¿Cómo se llama el lugar donde los israelitas no hallaron agua y Moisés golpeó la roca?,El lugar es conocido como Refidim.
¿Qué conexión hay entre Yeshua y el 'Árbol Verde' en Lucas 23:31?,Yeshua se identifica a sí mismo como el árbol verde en el contexto de su sacrificio.
¿Cuál es el propósito final de la Tevilah según el video?,Morir al pasado y levantarse a una vida nueva de obediencia a la Torá.
¿Qué importancia tiene que el Faraón dejara ir al pueblo legalmente?,Muestra que Adonay actúa dentro de los límites legales y respeta Su propia Torá.
